Items.ma_std_rcr_17_onscreen_01	ARCHIVED CONVERSATION: WILSON AND BILLY	SHARD	MISC
Items.ma_std_rcr_18_onscreen_01	EMPTY	SHARD	MISC
Items.ma_std_rcr_18_onscreen_02	EMPTY	SHARD	MISC
Items.ma_temp_item_hack	DATAPAD	SHARD	MISC
Items.ma_wat_kab_01_onscreen_01	ARCHIVED CONVERSATION: JOTARO AND HIROTO	SHARD	MISC
Items.ma_wat_kab_01_onscreen_02	ARCHIVED CONVERSATION: EVAN FLAKES AND MARTHA FLAKES	SHARD	MISC
Items.ma_wat_kab_02_onscreen_01	EMPTY	SHARD	MISC
Items.ma_wat_kab_02_onscreen_02	ARCHIVED CONVERSATION: JOHN AND DENG	SHARD	MISC
Items.ma_wat_kab_03_onscreen_01	ARCHIVED CONVERSATION: KOICHI	SHARD	MISC
Items.ma_wat_kab_03_onscreen_02	CAUTION !!! FLAMMABLE MATERIALS	SHARD	MISC
Items.ma_wat_kab_06_map	SHARD	SHARD	MISC
Items.ma_wat_kab_06_message	DATAPAD	SHARD	MISC
Items.ma_wat_kab_06_onscreen_01	ARCHIVED CONVERSATION: PETER AND JOTARO	SHARD	MISC
Items.ma_wat_kab_06_onscreen_02	ARCHIVED CONVERSATION: TRACY OWENS AND ANA OWENS	SHARD	MISC
Items.ma_wat_kab_07_onscreen_01	ARCHIVED CONVERSATION: MICHIKO OGATA AND KAZU INUKAI	SHARD	MISC
Items.ma_wat_kab_08_onscreen_01	ARCHIVED CONVERSATION: DR. MARTIN SYPURA AND LT. MOWER	SHARD	MISC
Items.ma_wat_kab_08_onscreen_02	ORDERS	SHARD	MISC
Items.ma_wat_kab_09_onscreen_01	ARCHIVED CONVERSATION: CHARLES AND ARIF	SHARD	MISC
Items.ma_wat_kab_09_onscreen_02	IN STORAGE	SHARD	MISC
Items.ma_wat_kab_10_onscreen_01	ARCHIVED CONVERSATION: WATCHER AND B@D	SHARD	MISC
Items.ma_wat_kab_13_onscreen_01	ARCHIVED CONVERSATION: PHILIP AND GINA	SHARD	MISC
Items.ma_wat_kab_15_onscreen_01	ARCHIVED CONVERSATION: OLEG ORLOV AND HAL CANTOS	SHARD	MISC
Items.ma_wat_kabs_12_onscreen_01	ARCHIVED CONVERSATION: TAKESHI AND JOTARO	SHARD	MISC
Items.ma_wat_kabs_12_onscreen_02	ARCHIVED CONVERSATION: KEIKO AND JAKE	SHARD	MISC
Items.ma_wat_lch_01_onscreen_01	ARCHIVED CONVERSATION: BARRY AND JEN	SHARD	MISC
Items.ma_wat_lch_01_onscreen_02	DELIVERY INFO	SHARD	MISC
Items.ma_wat_lch_02_onscreen_01	JOB	SHARD	MISC
Items.ma_wat_lch_02_onscreen_02	ARCHIVED CONVERSATION: ALEJANDRO AND ANGEL	SHARD	MISC
Items.ma_wat_lch_02_onscreen_03	TECHNICAL SPECS	SHARD	MISC
Items.ma_wat_lch_03_crackable_shard	QUESTION	SHARD	MISC
Items.ma_wat_lch_03_onscreen_02	REMINDER: PAYMENT DUE	SHARD	MISC
Items.ma_wat_lch_03_onscreen_03	COPIED MESSAGE	SHARD	MISC
Items.ma_wat_lch_03_onscreen_04	ARCHIVED CONVERSATION: TYLER AND ADAM	SHARD	MISC
Items.ma_wat_lch_03_shard	-	SHARD	MISC
Items.ma_wat_lch_04_onscreen_01	CREDITOR	SHARD	MISC
Items.ma_wat_lch_04_onscreen_02	TREATMENT PLAN	SHARD	MISC
Items.ma_wat_lch_05_onscreen_01	URGENT	SHARD	MISC
Items.ma_wat_lch_05_onscreen_02	[UNSENT MESSAGE]	SHARD	MISC
Items.ma_wat_lch_05_onscreen_03	DOCTOR PARADOX BROADCAST EXCERPT	SHARD	MISC
Items.ma_wat_lch_06_corpo_shard_hackable	DRAFT REPORT - DOCK DISTRIBUTION ()	SHARD	MISC
Items.ma_wat_lch_06_onscreen_01	GLITTER	SHARD	MISC
Items.ma_wat_lch_06_onscreen_02	EMPTY	SHARD	MISC
Items.ma_wat_lch_06_onscreen_03	ARCHIVED CONVERSATION: BOBBY AND FRANK	SHARD	MISC
Items.ma_wat_lch_07_onscreen_01	INSTRUCTIONS	SHARD	MISC
Items.ma_wat_lch_07_onscreen_02	ARCHIVED CONVERSATION: MIKEY AND LOBO	SHARD	MISC
Items.ma_wat_lch_07_onscreen_03	CALL	SHARD	MISC
Items.ma_wat_lch_08_onscreen_01	NOTICE	SHARD	MISC
Items.ma_wat_lch_08_onscreen_02	HEADS UP	SHARD	MISC
Items.ma_wat_lch_09_onscreen_01	ARCHIVED CONVERSATION: HUNTER AND MAX	SHARD	MISC
Items.ma_wat_lch_09_onscreen_02	GIG	SHARD	MISC
Items.ma_wat_lch_10_onscreen_01	ARCHIVED CONVERSATION: JEAN-KI-RI AND SHIVA	SHARD	MISC
Items.ma_wat_lch_11_onscreen_01	ARCHIVED CONVERSATION: FUTOSHI AND ELLIE	SHARD	MISC
Items.ma_wat_lch_11_onscreen_02	ARCHIVED CONVERSATION: GENKI AND FUTOSHI	SHARD	MISC
Items.ma_wat_lch_12_onscreen_01	ARCHIVED CONVERSATION: MOORE AND QUINCY	SHARD	MISC
Items.ma_wat_lch_12_onscreen_02	MEDICAL EQUIPMENT FOR DONATION	SHARD	MISC
Items.ma_wat_lch_12_onscreen_03	ARCHIVED CONVERSATION: KYLE AND MOORE	SHARD	MISC
Items.ma_wat_lch_13_onscreen_01	ARCHIVED CONVERSATION: LEIF AND YURI	SHARD	MISC
Items.ma_wat_lch_13_onscreen_02	HIT	SHARD	MISC
Items.ma_wat_lch_14_onscreen_01	ARCHIVED CONVERSATION: KEIJI AND ISAMU	SHARD	MISC
Items.ma_wat_lch_14_onscreen_02	ARCHIVED CONVERSATION: KEIJI AND ISAMU	SHARD	MISC
Items.ma_wat_lch_15_crackable_shard	ARCHIVED CONVERSATION: CAPTAIN AND MIKE	SHARD	MISC
Items.ma_wat_lch_15_onscreen_01	ARCHIVED CONVERSATION: CAPTAIN AND MIKE	SHARD	MISC
Items.ma_wat_lch_16_onscreen_01	ORDER #234/2077/NC/WAT/LCH-3	SHARD	MISC
Items.ma_wat_lch_16_onscreen_02	ARCHIVED CONVERSATION: RUDY AND STAN	SHARD	MISC
Items.ma_wat_nid_01_onscreen	ARCHIVED CONVERSATION: VLADIMIR CHMERKOVSKY AND YELENA SIDOROVA	SHARD	MISC
Items.ma_wat_nid_02_onscreen	ARCHIVED CONVERSATION: YMIR AND OLLIE	SHARD	MISC
Items.ma_wat_nid_02_onscreen_02	REPORT	SHARD	MISC
Items.ma_wat_nid_03_onscreen	ARCHIVED CONVERSATION: ELLIS AND GOTTFRID	SHARD	MISC
Items.ma_wat_nid_04_onscreen	ARCHIVED CONVERSATION: HIDETO AND AKARI	SHARD	MISC
Items.ma_wat_nid_04_onscreen_02	ALERT	SHARD	MISC
Items.ma_wat_nid_06_onscreen	ARCHIVED CONVERSATION: JAX O'CONNOR AND ZINNA SAXON	SHARD	MISC
Items.ma_wat_nid_06_onscreen_02	ARCHIVED CONVERSATION: KAISER HERZOG AND RAHIM BAKIR	SHARD	MISC
Items.ma_wat_nid_07_onscreen	ARCHIVED CONVERSATION: DIRK AND TIM	SHARD	MISC
Items.ma_wat_nid_07_onscreen_02	ACCESS CODE	SHARD	MISC
Items.ma_wat_nid_07_onscreen_03	PATENT #444/3/45	SHARD	MISC
Items.ma_wat_nid_08_onscreen	ARCHIVED CONVERSATION: GAUGE AND AKARI	SHARD	MISC
Items.ma_wat_nid_09_onscreen	ARCHIVED CONVERSATION: BACKSAW AND SONODA	SHARD	MISC
Items.ma_wat_nid_09_onscreen_02	ARCHIVED CONVERSATION: ALVIN AND BACKSAW	SHARD	MISC
Items.ma_wat_nid_10_crackable_shard	ARCHIVED CONVERSATION: GRIZZLE AND RYDER	SHARD	MISC
Items.ma_wat_nid_10_onscreen	ARCHIVED CONVERSATION: GRIZZLE AND RYDER	SHARD	MISC
Items.ma_wat_nid_12_onscreen	ARCHIVED CONVERSATION: CRANK AND LANCE	SHARD	MISC
Items.ma_wat_nid_12_onscreen_02	ARCHIVED CONVERSATION: KAWAHARA AND SOGA	SHARD	MISC
Items.ma_wat_nid_12_shard	SHARD	SHARD	MISC
Items.ma_wat_nid_13_onscreen	ARCHIVED CONVERSATION: DWAYNE AND BURT	SHARD	MISC
Items.ma_wat_nid_13_onscreen_02	LITTLE FAVOR	SHARD	MISC
Items.ma_wat_nid_13_shard	SHARD	SHARD	MISC
Items.ma_wat_nid_14_onscreen	ARCHIVED CONVERSATION: COMMISSIONER FAWLTER AND ALEKSANDRA ZAYTSOVA	SHARD	MISC
Items.ma_wat_nid_14_onscreen_02	ARCHIVED CONVERSATION: COMMISSIONER FAWLTER AND REGGIE LOEB	SHARD	MISC
Items.ma_wat_nid_15_onscreen	EMPTY	SHARD	MISC
Items.ma_wat_nid_15_onscreen_02	-	SHARD	MISC
Items.ma_wat_nid_15_shard_mls	IT'S TIME	SHARD	MISC
Items.ma_wat_nid_15_shard_psycho	THE HARD RESET APPROACHETH ()	SHARD	MISC
Items.ma_wat_nid_16_onscreen	EMPTY	SHARD	MISC
Items.ma_wat_nid_16_onscreen_02	ARCHIVED CONVERSATION: KYLE AND SUPPORT	SHARD	MISC
Items.ma_wat_nid_16_shard	SHARD	SHARD	MISC
Items.ma_wat_nid_17_onscreen	ARCHIVED CONVERSATION: IRIS AND DRUDGE	SHARD	MISC
Items.ma_wat_nid_19_onscreen	ORDERS	SHARD	MISC
Items.ma_wat_nid_19_onscreen_02	INSTRUCTIONS	SHARD	MISC
Items.ma_wat_nid_20_onscreen	ELIMINATION #22/8765/NC	SHARD	MISC
Items.ma_wat_nid_20_onscreen_02	ARCHIVED CONVERSATION: ESTEBAN AND MAX	SHARD	MISC
Items.ma_wat_nid_20_shard	SHARD	SHARD	MISC
Items.ma_wat_nid_21_onscreen	CAREFUL	SHARD	MISC
Items.ma_wat_nid_22_onscreen	ARCHIVED CONVERSATION: VINNIE REY AND HERB PANE	SHARD	MISC
Items.ma_wat_nid_23_onscreen	ORDER	SHARD	MISC
Items.ma_wat_nid_23_onscreen_02	MESSAGE	SHARD	MISC
Items.ma_wat_nid_26_onscreen	ARCHIVED CONVERSATION: SAWAYA AND KURE	SHARD	MISC
Items.ma_wat_nid_27_crackable_shard	MESSAGE	SHARD	MISC
Items.ma_wat_nid_30_onscreen	TRANSPORT	SHARD	MISC
Items.ma_wat_nid_30_shard	SHARD	SHARD	MISC
Items.ma_wbr_hil_01_onscreen_01	ARCHIVED CONVERSATION: MILITECH OFFICER #9482 AND MARTIN ALITO	SHARD	MISC
Items.ma_wbr_hil_01_onscreen_02	ORDERS: #35032	SHARD	MISC
Items.ma_wbr_hil_01_onscreen_03	ORDERS: #35033	SHARD	MISC
Items.ma_wbr_hil_02_onscreen_01	ARCHIVED CONVERSATION	SHARD	MISC
Items.ma_wbr_hil_02_onscreen_02	ARCHIVED CONVERSATION	SHARD	MISC
Items.ma_wbr_hil_02_onscreen_03	ARCHIVED CONVERSATION: HIDEO ITO AND SATOKO ITO	SHARD	MISC
Items.ma_wbr_hil_02_onscreen_04	ARCHIVED CONVERSATION: M. ARAKI AND SATOKO ITO	SHARD	MISC
Items.ma_wbr_hil_03_onscreen_01	TARGET FOR ELIMINATION	SHARD	MISC
Items.ma_wbr_hil_03_onscreen_02	ARCHIVED CONVERSATION: RICK AND [UNKNOWN]	SHARD	MISC
Items.ma_wbr_hil_04_onscreen_01	ARCHIVED CONVERSATION: TANIA AND HEIHACHI	SHARD	MISC
Items.ma_wbr_hil_04_onscreen_02	ARCHIVED CONVERSATION: KARL AND MOLLY	SHARD	MISC
Items.ma_wbr_hil_04_onscreen_03	ARCHIVED CONVERSATION: TANIA AND ANDREI	SHARD	MISC
Items.ma_wbr_hil_05_onscreen_01	ARCHIVED CONVERSATION: ZEITGEIST AND JORGE	SHARD	MISC
Items.ma_wbr_hil_05_onscreen_01_shard	ARCHIVED CONVERSATION: ZEITGEIST AND JORGE	SHARD	MISC
Items.ma_wbr_hil_05_onscreen_02	LIST OF TASKS	SHARD	MISC
Items.ma_wbr_hil_06_onscreen_01	ARCHIVED CONVERSATION: TAKESHI AND [DELETED]	SHARD	MISC
Items.ma_wbr_hil_06_onscreen_02	ARCHIVED CONVERSATION: SERGEANT #91821 AND LIEUTENANT #487	SHARD	MISC
Items.ma_wbr_hil_06_onscreen_03	EMPTY	SHARD	MISC
Items.ma_wbr_jpn_01_onscreen_01	JAMES ISHIHARA AND KUNIKO ASO	SHARD	MISC
Items.ma_wbr_jpn_01_shard	SHARD	SHARD	MISC
Items.ma_wbr_jpn_04_onscreen_01	NATALIE BROOKS AND MATT MAKSYMOWIZ	SHARD	MISC
Items.ma_wbr_jpn_04_shard	SHARD	SHARD	MISC
Items.ma_wbr_jpn_06_onscreen_01	ARCHIVED CONVERSATION: KANETO SAITO	SHARD	MISC
Items.ma_wbr_jpn_06_shard	SHARD	SHARD	MISC
Items.ma_wbr_jpn_07_onscreen_01	ARCHIVED CONVERSATION: JACOB OSTAPCHUK AND PETER GOLUS	SHARD	MISC
Items.ma_wbr_jpn_07_shard	SHARD	SHARD	MISC
Items.ma_wbr_jpn_08_onscreen_01	ARCHIVE	SHARD	MISC
Items.ma_wbr_jpn_09_onscreen_01	GIG	SHARD	MISC
Items.ma_wbr_jpn_09_onscreen_02	KENDACHI MICRO-76 INFO LOG	SHARD	MISC
Items.ma_wbr_jpn_09_shard_A	SHARD	SHARD	MISC
Items.ma_wbr_jpn_09_shard_B	SHARD	SHARD	MISC
Items.ma_wbr_jpn_12_onscreen_01	ARCHIVED PATROL	SHARD	MISC
Items.ma_wbr_jpn_12_onscreen_02	ARCHIVED CONVERSATION: OSAMU GOSHO AND HIDEO NISHIO	SHARD	MISC
Items.ma_wbr_jpn_12_shard_B	SHARD	SHARD	MISC
Items.ma_wbr_jpn_13_onscreen_01	ARCHIVED CONVERSATION: SEAMUS SAWICKY AND MIKE MARTINEZ	SHARD	MISC
Items.ma_wbr_jpn_13_shard	SHARD	SHARD	MISC
Items.ma_wbr_jpn_15_onscreen_01	ARCHIVED CONVERSATION: TAI TANG AND DAISUKE MORITA	SHARD	MISC
Items.ma_wbr_jpn_15_shard	SHARD	SHARD	MISC
Items.ma_wbr_jpn_16_onscreen_01	ARCHIVED CONVERSATION: KON IMAI	SHARD	MISC
Items.ma_wbr_jpn_16_onscreen_02	ARCHIVED CONVERSATION: [UNKNOWN] AND ISAO SUZUKI	SHARD	MISC
Items.ma_wbr_jpn_16_shard_A	SHARD	SHARD	MISC
Items.ma_wbr_jpn_16_shard_B	SHARD	SHARD	MISC
Items.ma_wbr_jpn_17_onscreen_01	ARCHIVED CONVERSATION: ORIANA AND WAKAKO	SHARD	MISC
Items.ma_wbr_jpn_17_onscreen_02	GIG	SHARD	MISC
Items.ma_wbr_jpn_17_shard_A	SHARD	SHARD	MISC
Items.ma_wbr_jpn_17_shard_B	SHARD	SHARD	MISC
Items.ma_wbr_jpn_19_onscreen_01	ARCHIVED CONVERSATION: KANETO TANAKA AND RYOKO KUMI	SHARD	MISC
Items.ma_wbr_jpn_19_onscreen_02	ARCHIVED CONVERSATION: GAVIN KACZYNSKI AND ADAM GILES	SHARD	MISC
Items.ma_wbr_jpn_19_shard_A	SHARD	SHARD	MISC
Items.ma_wbr_jpn_19_shard_B	SHARD	SHARD	MISC
Items.ma_wbr_nok_01_shard	NEW STASH	SHARD	MISC
Items.ma_wbr_nok_02_shard	DRONE #26654V: LOG	SHARD	MISC
Items.ma_wbr_nok_04_shard	ARCHIVED CONVERSATION: DIANA CUNO AND WAKAKO OKADA	SHARD	MISC
Items.ma_wbr_nok_04_shard2	TARGET FOR LIQUIDATION	SHARD	MISC
Items.ma_wbr_nok_05_shard	ARCHIVED CONVERSATION: MENDOZA AND DOUBLE_O	SHARD	MISC
Items.ma_wbr_nok_05_shard2	URGENT MESSAGE	SHARD	MISC
Items.ma_wbr_nok_05_shard3	ARCHIVED CONVERSATION: LAMARR AND DR. KOCH	SHARD	MISC
Items.misty_mystical_book_shard	HOROSCOPES: STORYTELLER GROUP	SHARD	MISC
Items.mq026_conspiracy_shard	DESTROY AFTER READING	SHARD	MISC
Items.mq028_stalker_diary_shard	NOTES	SHARD	MISC
Items.music_magazine_shard	RIFF & FLUFF	SHARD	MISC
Items.sts_bls_ina_02_shard_01	EMPTY	SHARD	MISC
Items.sts_bls_ina_03_shard_001	INSTRUCTIONS	SHARD	MISC
Items.sts_bls_ina_03_shard_002	PROBLEM	SHARD	MISC
Items.sts_bls_ina_04_shard_001	ERROR CODES	SHARD	MISC
Items.sts_bls_ina_05_shard_01	DETAINEE MANAGEMENT HANDBOOK	SHARD	MISC
Items.sts_bls_ina_05_shard_02	EMPTY	SHARD	MISC
Items.sts_bls_ina_05_shard_03	RELOCATION	SHARD	MISC
Items.sts_bls_ina_05_shard_04	ARCHIVED CONVERSATION: TYLER BENNET AND ZACH ELLIS	SHARD	MISC
Items.sts_bls_ina_06_shard_01	IRIS'S NOTES	SHARD	MISC
Items.sts_bls_ina_06_shard_02	MESSAGE FROM KOJO TO IRIS TANNER	SHARD	MISC
Items.sts_bls_ina_07_shard_01	ARCHIVED CONVERSATION: JERO JOHANSON AND SIMONA ROSSI	SHARD	MISC
Items.sts_bls_ina_08_shard_01	JOB - REWARD	SHARD	MISC
Items.sts_bls_ina_09_shard_01	REWARD: BENEDICT MCADAMS	SHARD	MISC
Items.sts_bls_ina_09_shard_02	ARCHIVED CONVERSATION: JASON WILDRIVER AND JIGME DORJI	SHARD	MISC
Items.sts_cct_cpz_01_disc	NCART DATASHARD	SHARD	MISC
Items.sts_cct_cpz_01_shard_001	RESUMING OPERATIONS	SHARD	MISC
Items.sts_cct_cpz_01_shard_002	ORDER TO PRECINCT THIS WEEK	SHARD	MISC
Items.sts_cct_cpz_01_shard_003	GET HIM TALKING	SHARD	MISC
Items.sts_cct_dtn_02_shard_001	EMPTY	SHARD	MISC
Items.sts_cct_dtn_02_shard_002	ARCHIVED CONVERSATION: JACK AND WILSON	SHARD	MISC
Items.sts_cct_dtn_02_shard_003	MEMO	SHARD	MISC
Items.sts_cct_dtn_05_disc	-	SHARD	MISC
Items.sts_hey_gle_01_shard_001	SCHEDULE	SHARD	MISC
Items.sts_hey_gle_01_shard_002	ARCHIVED CONVERSATION	SHARD	MISC
Items.sts_hey_gle_01_shard_003	ARCHIVED CONVERSATION: ROGER AND TUCKER	SHARD	MISC
Items.sts_hey_gle_03_guitar	KERRY EURODYNE'S GUITAR	SHARD	MISC
Items.sts_hey_gle_04_datapad	-	SHARD	MISC
Items.sts_hey_gle_04_evidence	DATAPAD	SHARD	MISC
Items.sts_hey_gle_04_shard_001	THE LAUNDROMAT	SHARD	MISC
Items.sts_hey_gle_05_scandium_cores	SCANDIUM RODS	SHARD	MISC
Items.sts_hey_gle_05_shard_001	DO YOUR JOB	SHARD	MISC
Items.sts_hey_gle_06_shard_001	ARCHIVED CONVERSATION: DOLORES AND JOAQUIN	SHARD	MISC
Items.sts_hey_gle_06_soft	-	SHARD	MISC
Items.sts_hey_rey_01_shard_001	EMPTY	SHARD	MISC
Items.sts_hey_rey_01_shard_002	ORDER ASAP	SHARD	MISC
Items.sts_hey_rey_01_shard_003	ARCHIVED CONVERSATION: GUSTAVO AND KARUBO	SHARD	MISC
Items.sts_hey_rey_01_shard_004	ARCHIVED CONVERSATION: JOSE AND GUSTAVO	SHARD	MISC
Items.sts_hey_rey_02_datapad	SR. LADRILLO'S SHARD	SHARD	MISC
Items.sts_hey_rey_02_shard_001	ARCHIVED CONVERSATION: LENA AND OTIS	SHARD	MISC
Items.sts_hey_rey_06_shard	DAEMON-INFECTED SHARD	SHARD	MISC
Items.sts_hey_rey_06_shard_001	ARCHIVED CONVERSATION: PEDRO AND IGNACIO	SHARD	MISC
Items.sts_hey_rey_07_data	-	SHARD	MISC
Items.sts_hey_rey_08_shard_001	OUTSTANDING PAYMENTS	SHARD	MISC
Items.sts_hey_rey_08_shard_002	ARCHIVED CONVERSATION: JOSE LUIS AND PILAR	SHARD	MISC
Items.sts_hey_rey_08_shard_003	ARCHIVED CONVERSATION: NOLAN AND XAVI	SHARD	MISC
Items.sts_hey_rey_09_coolant	COOLANT	SHARD	MISC
Items.sts_hey_rey_09_shard_001	ARCHIVED CONVERSATION: KANEISHI AND NAKAYA	SHARD	MISC
Items.sts_hey_spr_01_shard_001	ARCHIVED CONVERSATION: YALITIZA SIGMAN AND RAMON QUIZAR	SHARD	MISC
Items.sts_hey_spr_01_shard_002	ARCHIVED CONVERSATION: JOSE LUIS AND ROBERTO LUIS	SHARD	MISC
Items.sts_hey_spr_03_shard_001	ARCHIVED CONVERSATION: DIEGO FLORES AND FRANCISCO GOMEZ	SHARD	MISC
Items.sts_hey_spr_06_shard_001	ARCHIVED CONVERSATION: JACK GORKY AND LOGAN GARCIA	SHARD	MISC
Items.sts_pac_cvi_02_shard_001	IMPORTANT NOTICE TO ALL UNITS	SHARD	MISC
Items.sts_pac_cvi_02_shard_002	ARCHIVED CONVERSATION: SILK AND KADE	SHARD	MISC
Items.sts_pac_cvi_02_shard_003	ARCHIVED CONVERSATION: TARA AND LITTLE LEE	SHARD	MISC
Items.sts_pac_wwd_05_shard_001	A-Z OF MMA	SHARD	MISC
Items.sts_pac_wwd_05_shard_002	MESSAGE	SHARD	MISC
Items.sts_pac_wwd_05_shard_003	ARCHIVED CONVERSATION: MONICA AND LOGAN	SHARD	MISC
Items.sts_std_arr_01_acid	BETA ACID	SHARD	MISC
Items.sts_std_arr_01_shard_001	ARCHIVED CONVERSATION: KEENAN AND BOLT	SHARD	MISC
Items.sts_std_arr_03_disc	-	SHARD	MISC
Items.sts_std_arr_03_shard_001	INSTRUCTION	SHARD	MISC
Items.sts_std_arr_03_shard_002	ARCHIVED CONVERSATION: MATHEUS AND BRO	SHARD	MISC
Items.sts_std_arr_05_shard_001	[IMPORTANT] "ARSENAL"	SHARD	MISC
Items.sts_std_arr_05_shard_002	ARCHIVED CONVERSATION: DAVE AND RUBIO	SHARD	MISC
Items.sts_std_arr_05_tracking_device	-	SHARD	MISC
Items.sts_std_arr_06_datapad	KANG TAO DATASHARD	SHARD	MISC
Items.sts_std_arr_06_shard_001	ARCHIVED CONVERSATION: DOUGHBOY AND JEFF	SHARD	MISC
Items.sts_std_arr_10_components	-	SHARD	MISC
Items.sts_std_arr_10_research	CONTAINS TOP-SECRET CORPORATE INTEL.	SHARD	MISC
Items.sts_std_arr_10_shard_001	OHS IN THE WORKPLACE - UPDATE	SHARD	MISC
Items.sts_std_arr_10_shard_002	ARCHIVED CONVERSATION: SHELDON AND PAULA	SHARD	MISC
Items.sts_std_arr_10_shard_003	EMPTY	SHARD	MISC
Items.sts_std_arr_11_shard_001	CARGO #400925/MIL	SHARD	MISC
Items.sts_std_arr_12_splinter	ZETATECH SHARD	SHARD	MISC
Items.sts_std_rcr_01_shard_001	SERVICES OFFERED	SHARD	MISC
Items.sts_std_rcr_02_shard	HOSPITAL PATIENT DATA	SHARD	MISC
Items.sts_std_rcr_02_shard_001	PATIENT LIST	SHARD	MISC
Items.sts_std_rcr_03_shard_01	INVITATION	SHARD	MISC
Items.sts_std_rcr_03_shard_02	ARCHIVED CONVERSATION: ALAMO AND BEA	SHARD	MISC
Items.sts_std_rcr_04_antibiotics	-	SHARD	MISC
Items.sts_std_rcr_04_shard_001	ARCHIVED CONVERSATION: JORDAN M. AND DUSTIN	SHARD	MISC
Items.sts_std_rcr_05_datachip	SHAR	SHARD	MISC
Items.sts_std_rcr_05_shard_001	ILLNESS DIARY	SHARD	MISC
Items.sts_std_rcr_05_shard_002	I'M SORRY	SHARD	MISC
Items.sts_std_rcr_05_shard_003	TEST RESULTS	SHARD	MISC
Items.sts_std_rcr_05_shard_004	ARCHIVED CONVERSATION: ROSE AND BERNARD ACKERMANN	SHARD	MISC
Items.sts_wat_kab_01_inhaler	MIKE'S INHALER	SHARD	MISC
Items.sts_wat_kab_01_onscreen_01	INTERNATIONAL TERMINATION WARRANT	SHARD	MISC
Items.sts_wat_kab_02_anest	-	SHARD	MISC
Items.sts_wat_kab_02_filler	COAGULANT	SHARD	MISC
Items.sts_wat_kab_02_onscreen_01	ARCHIVED CONVERSATION: MIKALE JOHNSON AND NICOLAI JORDAL	SHARD	MISC
Items.sts_wat_kab_02_onscreen_02	ARCHIVED CONVERSATION: BRIT DANSON AND DAVID COLVIG	SHARD	MISC
Items.sts_wat_kab_02_synth_blood	SYNTHETIC BLOOD	SHARD	MISC
Items.sts_wat_kab_03_meds	STOLEN MEDICATION	SHARD	MISC
Items.sts_wat_kab_03_onscreen_001	DIY GUIDE: HOW TO BUILD A BOMB IN YOUR KITCHEN	SHARD	MISC
Items.sts_wat_kab_04_briefcase	MIKHAIL'S SHARD	SHARD	MISC
Items.sts_wat_kab_04_shard_001	HOTEL RAITO - YOUR PLACE IN NIGHT CITY	SHARD	MISC
Items.sts_wat_kab_04_shard_002	NADEZHDA TIURINA	SHARD	MISC
Items.sts_wat_kab_04_shard_003	ARCHIVED CONVERSATION: MAXIM POVETKIN AND MIKHAIL AKULOV	SHARD	MISC
Items.sts_wat_kab_05_onscreen_001	ARCHIVED CONVERSATION: V. TRACHEV AND CHARLES BUCKS	SHARD	MISC
Items.sts_wat_kab_06_onscreen_001	ARCHIVED CONVERSATION: BEN AZARIA AND SASQUATCH	SHARD	MISC
Items.sts_wat_kab_06_onscreen_002	ARCHIVED CONVERSATION: BLAKE CROYLE AND TIM AUTRY	SHARD	MISC
Items.sts_wat_kab_07_onscreen_001	BRAINDANCE - AVAILABLE TITLES	SHARD	MISC
Items.sts_wat_kab_07_onscreen_002	ARCHIVED CONVERSATION: JOTARO SHOBO AND ELEAZAR FLORES	SHARD	MISC
Items.sts_wat_kab_08_onscreen_001	ARCHIVED CONVERSATION: ANNA HAMILL AND ROBERT KOWALSKY	SHARD	MISC
Items.sts_wat_kab_101_onscreen_001	ARCHIVED CONVERSATION: DAVE CRYSTAL AND VICTOR BYRNES	SHARD	MISC
Items.sts_wat_kab_102_shard_001	ARCHIVED CONVERSATION: RICK YOUNG AND EDWARD DILLON	SHARD	MISC
Items.sts_wat_kab_107_onscreen_001	ARCHIVED CONVERSATION: TAKI KENMOCHI AND KENJI SAKURA	SHARD	MISC
Items.sts_wat_kab_107_onscreen_002	HELP	SHARD	MISC
Items.sts_wat_kab_107_onscreen_003	EMPTY	SHARD	MISC
Items.sts_wat_lch_01_shard_001	CONTRACTS	SHARD	MISC
Items.sts_wat_lch_03_shard_001	MMA TOURNAMENT - ALL MOVES PERMITTED	SHARD	MISC
Items.sts_wat_lch_03_shard_002	INTERROGATION TRANSCRIPT	SHARD	MISC
Items.sts_wat_lch_05_eye_implant	JACOB LAMB'S EYE	SHARD	MISC
Items.sts_wat_lch_05_eye_in_jar	JACOB LAMB'S EYE	SHARD	MISC
Items.sts_wat_lch_06_shard_001	ARCHIVED CONVERSATION: YUSAKU OGATA AND WALTER BRANDIS	SHARD	MISC
Items.sts_wat_lch_06_shard_003	ARCHIVED CONVERSATION: JOE KANESHIRO AND ODETTE FOSTER	SHARD	MISC
Items.sts_wat_nid_01_shard_001	ARCHIVED CONVERSATION: BEX AND ANNIE	SHARD	MISC
Items.sts_wat_nid_02_shard_001	INFORMATION FOR NEW MEMBERS OF THE REVERE COURIER SERVICES FAMILY	SHARD	MISC
Items.sts_wat_nid_02_shard_002	EMPTY	SHARD	MISC
Items.sts_wat_nid_03_shard_001	BRAINDANCE - AVAILABLE TITLES	SHARD	MISC
Items.sts_wat_nid_04_recording	BD_9430	SHARD	MISC
